rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
162	TREML2	triggering receptor expressed on myeloid cells-like 2	982	6	0	1	3	0	0	0	3	3	3	5.010681e-03	1	6.100000e-02	4.232317e-03	4.768672e-01
163	GPR44	G protein-coupled receptor 44	1192	726	0	0	1	0	0	2	3	3	2	2.264503e-02	2.200000e-02	6.240000e-01	4.458392e-03	4.992579e-01
164	BRPF3	bromodomain and PHD finger containing, 3	3666	0	0	0	3	1	0	0	4	3	3	1.290414e-01	4.200000e-03	9.486000e-01	4.617775e-03	5.139528e-01
165	LHFPL1	lipoma HMGIC fusion partner-like 1	675	38	0	1	4	0	0	0	4	4	3	1.910076e-02	5.600000e-02	1.830000e-01	4.707498e-03	5.207634e-01
166	EGF	epidermal growth factor (beta-urogastrone)	3716	8	0	1	6	1	0	0	7	7	7	3.166706e-03	1.360000e-01	9.450000e-01	4.827881e-03	5.308633e-01
167	CXCR2	chemokine (C-X-C motif) receptor 2	1087	101	0	1	4	0	0	0	4	4	3	3.223579e-03	1.390000e-01	4.690000e-01	4.928273e-03	5.369008e-01
168	HEATR3	HEAT repeat containing 3	2099	20	0	0	1	0	1	0	2	2	2	3.657876e-03	1	8.400000e-02	4.941617e-03	5.369008e-01
169	CES3	carboxylesterase 3 (brain)	1766	9	0	2	1	0	2	0	3	3	3	1.308319e-03	1	3.100000e-01	5.016154e-03	5.417743e-01
170	LGALS13	lectin, galactoside-binding, soluble, 13 (galectin 13)	434	11	0	0	1	1	0	1	3	3	3	6.013490e-04	1	5.240000e-01	5.061155e-03	5.434192e-01
171	RBBP7	retinoblastoma binding protein 7	1322	4	0	1	0	0	1	1	2	2	2	5.154563e-03	NaN	NaN	5.154563e-03	5.469197e-01
172	TRIM15	tripartite motif-containing 15	1422	163	0	0	4	1	0	0	5	5	5	1.480467e-03	1	3.240000e-01	5.179646e-03	5.469197e-01
173	HEATR5B	HEAT repeat containing 5B	6356	10	0	2	6	4	0	1	11	8	11	1.161459e-03	1	4.370000e-01	5.183647e-03	5.469197e-01
174	TLR7	toll-like receptor 7	3158	34	0	2	5	0	0	1	6	6	5	2.180024e-01	1.960000e-02	7.880000e-02	5.289229e-03	5.539288e-01
175	NHS	Nance-Horan syndrome (congenital cataracts and dental anomalies)	5024	30	0	2	6	1	0	0	7	6	7	1.199254e-03	1	4.490000e-01	5.314246e-03	5.539288e-01
176	CPEB4	cytoplasmic polyadenylation element binding protein 4	2226	58	0	0	4	0	1	3	8	6	8	6.404715e-04	1	8.060000e-01	5.350054e-03	5.539288e-01
177	L3MBTL2	l(3)mbt-like 2 (Drosophila)	2215	27	0	0	4	0	0	0	4	4	4	6.433844e-04	1	4.310000e-01	5.371467e-03	5.539288e-01
178	JAK3	Janus kinase 3 (a protein tyrosine kinase, leukocyte)	3467	5	0	0	1	0	1	1	3	3	3	1.866244e-03	1	3.130000e-01	5.457102e-03	5.568976e-01
179	LMBRD2	LMBR1 domain containing 2	2156	17	0	0	4	1	0	0	5	4	5	2.121751e-03	1	2.590000e-01	5.461276e-03	5.568976e-01
180	TOP1MT	topoisomerase (DNA) I, mitochondrial	1862	87	0	0	2	0	1	0	3	3	3	1.704061e-02	1	2.300000e-02	5.526912e-03	5.604596e-01
181	ANO1	anoctamin 1, calcium activated chloride channel	3061	16	0	0	7	0	0	0	7	6	7	6.869797e-04	1	5.200000e-01	5.690395e-03	5.730516e-01
182	CYSLTR2	cysteinyl leukotriene receptor 2	1043	22	0	0	1	1	0	0	2	2	2	5.751708e-03	1	4.700000e-02	5.713877e-03	5.730516e-01
183	DDB2	damage-specific DNA binding protein 2, 48kDa	1320	115	0	0	2	0	0	0	2	2	1	4.929720e-02	3.280000e-02	3.758000e-01	5.749420e-03	5.734653e-01
184	LMOD2	leiomodin 2 (cardiac)	1652	48	0	0	4	0	0	1	5	5	5	1.888222e-03	1	3.190000e-01	6.007757e-03	5.923587e-01
185	EFCAB4B	EF-hand calcium binding domain 4B	2454	39	0	0	3	0	1	0	4	3	4	7.322754e-04	1	5.540000e-01	6.018831e-03	5.923587e-01
186	PDE8A	phosphodiesterase 8A	2574	6	0	0	5	1	0	0	6	6	6	7.402355e-04	1	8.040000e-01	6.076254e-03	5.923587e-01
187	TPM1	tropomyosin 1 (alpha)	1402	91	0	0	4	0	1	1	6	5	6	7.403143e-04	1	8.750000e-01	6.076822e-03	5.923587e-01
188	TANK	TRAF family member-associated NFKB activator	1337	39	0	0	3	0	0	0	3	3	3	7.436837e-04	1	4.640000e-01	6.101103e-03	5.923587e-01
189	MAGEA6	melanoma antigen family A, 6	949	42	0	1	3	0	0	1	4	4	4	7.727279e-04	1	9.560000e-01	6.309774e-03	6.093773e-01
190	PPIC	peptidylprolyl isomerase C (cyclophilin C)	655	13	0	1	0	1	0	0	1	1	1	6.492577e-03	NaN	NaN	6.492577e-03	6.225077e-01
191	AMMECR1	Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region, gene 1	1024	451	0	0	4	0	0	1	5	5	5	8.012935e-04	1	4.260000e-01	6.513942e-03	6.225077e-01
192	TNFRSF9	tumor necrosis factor receptor superfamily, member 9	796	220	0	0	1	0	1	1	3	3	3	8.889650e-03	1	4.600000e-02	6.568549e-03	6.244569e-01
193	FAM83D	family with sequence similarity 83, member D	1862	50	0	1	2	0	0	2	4	4	3	3.462599e-02	2.200000e-02	9.500000e-02	6.725352e-03	6.360510e-01
194	SCD5	stearoyl-CoA desaturase 5	1213	16	0	1	2	0	0	1	3	3	3	2.564672e-03	1	2.550000e-01	7.014915e-03	6.582087e-01
195	REN	renin	1259	111	0	0	0	0	0	2	2	2	1	8.743798e-02	1.000000e-02	6.351000e-01	7.031759e-03	6.582087e-01
196	FAM189A2	family with sequence similarity 189, member A2	1393	20	0	0	1	0	1	1	3	3	3	3.363385e-03	1	2.530000e-01	7.174342e-03	6.681289e-01
197	OR5K2	olfactory receptor, family 5, subfamily K, member 2	950	11	0	0	2	0	0	0	2	2	2	9.172645e-02	1.000000e-02	9.286000e-01	7.332718e-03	6.777785e-01
198	GRM6	glutamate receptor, metabotropic 6	2670	36	0	0	2	1	0	0	3	2	3	4.600270e-01	5.700000e-03	2.350000e-02	7.352224e-03	6.777785e-01
199	CDH17	cadherin 17, LI cadherin (liver-intestine)	2567	38	0	2	4	2	1	0	7	6	7	9.394764e-04	1	7.970000e-01	7.487803e-03	6.868084e-01
200	MYO5A	myosin VA (heavy chain 12, myoxin)	5728	20	0	3	2	1	0	1	4	4	4	5.284918e-01	5.500000e-03	1.307000e-01	7.570039e-03	6.908797e-01
201	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	4763	23	0	1	8	0	0	0	8	6	6	4.615387e-01	1.120000e-02	1.620000e-02	7.694734e-03	6.987131e-01
202	ADCY5	adenylate cyclase 5	3868	4	0	0	0	2	0	0	2	2	2	1.590646e-03	1	5.700000e-01	7.757256e-03	6.987131e-01
203	IKBKE	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase epsilon	2231	160	0	1	4	0	1	0	5	4	5	9.009393e-03	1	3.700000e-02	7.783418e-03	6.987131e-01
204	SERPING1	serpin peptidase inhibitor, clade G (C1 inhibitor), member 1, (angioedema, hereditary)	1533	19	0	0	1	1	0	1	3	3	3	1.729328e-02	1	3.600000e-02	7.808989e-03	6.987131e-01
205	OR52M1	olfactory receptor, family 52, subfamily M, member 1	953	103	0	0	4	0	0	0	4	4	4	2.795036e-02	1	1.630000e-02	7.912057e-03	7.044819e-01
206	OCLM	oculomedin	135	2	0	0	0	0	0	1	1	1	1	7.964438e-03	NaN	NaN	7.964438e-03	7.057033e-01
207	DDX56	DEAD (Asp-Glu-Ala-Asp) box polypeptide 56	1696	23	0	0	2	0	1	0	3	3	3	1.030092e-03	1	9.540000e-01	8.115172e-03	7.155857e-01
208	OIT3	oncoprotein induced transcript 3	1670	33	0	0	1	0	1	0	2	2	2	2.977595e-03	1	3.090000e-01	8.218539e-03	7.179167e-01
209	DOCK5	dedicator of cytokinesis 5	5817	2	0	0	10	0	2	1	13	10	13	1.935067e-03	1	1.950000e-01	8.256999e-03	7.179167e-01
210	C5orf34	chromosome 5 open reading frame 34	1965	62	0	1	2	1	0	0	3	3	3	2.248560e-02	1	2.100000e-02	8.298691e-03	7.179167e-01
211	PTPRH	protein tyrosine phosphatase, receptor type, H	3426	17	0	1	8	1	0	0	9	8	9	1.061652e-03	1	4.080000e-01	8.331769e-03	7.179167e-01
212	NBPF10	neuroblastoma breakpoint family, member 10	10994	20	0	1	3	0	0	2	5	4	5	1.062600e-03	1	9.700000e-01	8.338264e-03	7.179167e-01
213	MYH11	myosin, heavy chain 11, smooth muscle	6141	1	0	1	10	0	0	0	10	10	9	2.431463e-01	4.900000e-03	2.820000e-01	8.387835e-03	7.187941e-01
214	SNX31	sorting nexin 31	1375	176	0	0	3	0	0	1	4	4	4	9.707110e-03	1	3.000000e-02	8.572590e-03	7.311938e-01
215	BRAF	v-raf murine sarcoma viral oncogene homolog B1	2371	20	0	0	5	0	0	1	6	5	5	3.450397e-01	2.210000e-02	1.155000e-01	8.621798e-03	7.319706e-01
216	RIPK4	receptor-interacting serine-threonine kinase 4	2385	22	0	3	8	1	0	0	9	8	9	4.988677e-03	1.940000e-01	8.780000e-01	8.712523e-03	7.362485e-01
217	OGT	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)	3225	13	0	1	6	0	1	1	8	7	8	1.129552e-03	1	8.230000e-01	8.794616e-03	7.397610e-01
218	RUNX2	runt-related transcription factor 2	1612	0	0	9	2	0	0	1	3	3	2	1.363006e-01	8.500000e-03	6.614000e-01	8.991064e-03	7.528160e-01
219	APOB	apolipoprotein B (including Ag(x) antigen)	13804	67	0	9	15	2	0	0	17	16	17	5.702217e-03	1	1.100000e-01	9.061320e-03	7.536796e-01
220	PTER	phosphotriesterase related	1066	8	0	1	5	0	0	0	5	5	5	2.187142e-03	1	4.220000e-01	9.083960e-03	7.536796e-01
221	AIM1L	absent in melanoma 1-like	1915	20	0	1	2	1	0	0	3	3	3	9.169573e-03	1	9.900000e-02	9.340310e-03	7.694766e-01
222	LATS1	LATS, large tumor suppressor, homolog 1 (Drosophila)	3417	18	0	0	1	1	0	2	4	4	4	2.888375e-03	1	3.670000e-01	9.358671e-03	7.694766e-01
223	KNDC1	kinase non-catalytic C-lobe domain (KIND) containing 1	5367	12	0	0	3	0	1	0	4	4	4	5.000139e-03	1	2.020000e-01	9.472141e-03	7.753138e-01
224	FOXI1	forkhead box I1	1143	7	0	1	3	0	0	0	3	3	3	1.474268e-02	1	6.200000e-02	9.626671e-03	7.820465e-01
225	MEGF10	multiple EGF-like-domains 10	3519	7	0	0	5	0	2	0	7	5	7	1.100996e-02	1	4.600000e-02	9.640085e-03	7.820465e-01
226	POF1B	premature ovarian failure, 1B	1834	17	0	0	4	0	1	0	5	5	5	2.207118e-03	1	3.220000e-01	9.806800e-03	7.920510e-01
227	TCHHL1	trichohyalin-like 1	2723	55	0	1	2	0	0	2	4	4	4	7.341839e-03	1	1.480000e-01	9.935722e-03	7.989283e-01
228	KRTAP5-3	keratin associated protein 5-3	719	1000	0	0	3	0	0	0	3	3	2	8.406721e-02	1.320000e-02	3.248000e-01	1.001504e-02	8.017741e-01
229	TYRP1	tyrosinase-related protein 1	1642	360	0	1	2	0	0	2	4	4	3	6.955028e-02	1.700000e-02	4.190000e-01	1.008141e-02	8.035633e-01
230	CYP39A1	cytochrome P450, family 39, subfamily A, polypeptide 1	1454	93	0	0	2	0	0	0	2	2	2	5.598083e-02	1	1.700000e-02	1.022763e-02	8.081122e-01
231	MTA2	metastasis associated 1 family, member 2	2075	22	0	0	4	0	0	1	5	4	5	1.294646e-02	1	6.100000e-02	1.024674e-02	8.081122e-01
232	LMTK3	lemur tyrosine kinase 3	4530	6	0	0	1	0	0	2	3	3	3	1.350147e-03	1	8.000000e-01	1.027130e-02	8.081122e-01
233	PRAMEF1	PRAME family member 1	1439	19	0	2	5	1	0	0	6	4	6	2.158540e-02	1	3.000000e-02	1.033558e-02	8.096795e-01
234	TDG	thymine-DNA glycosylase	1269	199	0	0	2	0	1	0	3	3	3	2.248803e-02	1	5.100000e-02	1.041400e-02	8.123366e-01
235	GEFT	Rho guanine nucleotide exchange factor (GEF) 25	2021	152	0	1	0	1	0	2	3	3	2	2.520758e-01	5.500000e-03	9.998000e-01	1.051047e-02	8.163730e-01
236	HSD17B7	hydroxysteroid (17-beta) dehydrogenase 7	1060	16	0	0	2	0	0	0	2	2	1	9.362262e-02	1.500000e-02	8.290000e-01	1.062830e-02	8.214412e-01
237	PHGDH	phosphoglycerate dehydrogenase	1646	46	0	0	3	0	0	0	3	3	3	2.596757e-03	1	3.660000e-01	1.066573e-02	8.214412e-01
238	HOOK1	hook homolog 1 (Drosophila)	2271	186	0	0	3	1	0	0	4	3	3	1.233130e-01	5.580000e-02	7.800000e-02	1.079944e-02	8.216169e-01
239	AKAP9	A kinase (PRKA) anchor protein (yotiao) 9	11920	1	0	1	5	2	1	2	10	7	10	1.363258e-02	1	6.900000e-02	1.080592e-02	8.216169e-01
240	FOXK1	forkhead box K1	2236	55	0	0	2	0	0	2	4	4	4	6.082589e-03	1	2.060000e-01	1.083257e-02	8.216169e-01
241	CDCP1	CUB domain containing protein 1	2549	102	0	2	8	1	0	0	9	8	9	1.437858e-03	1	8.640000e-01	1.084806e-02	8.216169e-01
242	ZNF334	zinc finger protein 334	2059	29	0	0	3	1	0	2	6	4	6	1.449105e-03	1	7.910000e-01	1.092163e-02	8.237706e-01
243	MAMLD1	mastermind-like domain containing 1	3467	173	0	1	6	1	0	0	7	6	6	7.584727e-02	3.190000e-02	3.064000e-01	1.101795e-02	8.242124e-01
244	MMP24	matrix metallopeptidase 24 (membrane-inserted)	1722	6	0	1	0	0	1	1	2	2	2	3.900176e-03	1	3.600000e-01	1.103501e-02	8.242124e-01
245	KALRN	kalirin, RhoGEF kinase	9349	0	0	1	8	3	0	0	11	7	9	7.907254e-02	1.540000e-02	8.686000e-01	1.106295e-02	8.242124e-01
246	TGM5	transglutaminase 5	2213	80	0	0	2	1	0	0	3	3	3	1.487116e-03	1	4.590000e-01	1.116960e-02	8.287755e-01
247	KRTAP10-12	keratin associated protein 10-12	740	17	0	1	2	0	0	0	2	2	2	2.379907e-02	1	5.300000e-02	1.140372e-02	8.398096e-01
248	RGS3	regulator of G-protein signaling 3	4367	43	1	2	6	0	1	2	9	6	8	1.096517e-02	1.070000e-01	5.460000e-01	1.141033e-02	8.398096e-01
249	INSL4	insulin-like 4 (placenta)	426	200	0	0	2	0	0	0	2	2	1	1.558575e-01	1.195000e-01	1.000000e-02	1.163318e-02	8.512802e-01
250	ACACA	acetyl-Coenzyme A carboxylase alpha	7427	2	0	0	9	1	2	0	12	8	12	1.566781e-03	1	7.560000e-01	1.168620e-02	8.512802e-01
251	TRIP12	thyroid hormone receptor interactor 12	6139	3	0	0	5	1	1	2	9	7	9	1.570243e-03	1	7.070000e-01	1.170856e-02	8.512802e-01
252	CPAMD8	C3 and PZP-like, alpha-2-macroglobulin domain containing 8	5965	5	0	0	7	1	1	0	9	9	9	1.577087e-03	1	9.180000e-01	1.175273e-02	8.512802e-01
253	FANCD2	Fanconi anemia, complementation group D2	4667	11	0	2	7	0	1	0	8	7	7	1.501253e-01	1.930000e-02	3.036000e-01	1.184455e-02	8.545401e-01
254	C1orf116	chromosome 1 open reading frame 116	1818	2	0	0	0	0	1	0	1	1	1	1.190503e-02	NaN	NaN	1.190503e-02	8.555216e-01
255	ZCRB1	zinc finger CCHC-type and RNA binding motif 1	682	248	0	0	2	0	0	0	2	2	2	1.625372e-01	1.000000e-02	7.738000e-01	1.206354e-02	8.635128e-01
256	ALPP	alkaline phosphatase, placental (Regan isozyme)	1648	29	0	0	4	0	0	1	5	5	5	1.652860e-03	1	9.220000e-01	1.223984e-02	8.690018e-01
257	SLC44A3	solute carrier family 44, member 3	2020	35	0	0	2	0	0	0	2	2	2	1.657752e-03	1	5.660000e-01	1.227116e-02	8.690018e-01
258	AP4E1	adaptor-related protein complex 4, epsilon 1 subunit	3496	6	0	0	4	0	0	0	4	4	4	6.718463e-02	1	1.800000e-02	1.241100e-02	8.690018e-01
259	PRG4	proteoglycan 4	4265	9	0	2	8	0	0	0	8	8	7	5.609844e-02	2.100000e-02	8.580000e-01	1.243232e-02	8.690018e-01
260	MATK	megakaryocyte-associated tyrosine kinase	1653	2	0	0	4	0	1	1	6	6	6	4.671956e-03	1	2.080000e-01	1.248528e-02	8.690018e-01
261	ICOSLG	inducible T-cell co-stimulator ligand	933	5	0	2	0	1	1	0	2	2	2	1.704074e-03	1	4.420000e-01	1.256709e-02	8.690018e-01
262	MYLK3	myosin light chain kinase 3	2508	44	0	1	4	1	0	0	5	4	5	1.707412e-03	1	5.410000e-01	1.258837e-02	8.690018e-01
263	SPEG	SPEG complex locus	9974	29	0	2	3	1	0	4	8	7	8	1.714041e-03	1	2.450000e-01	1.263060e-02	8.690018e-01
264	OR5H14	olfactory receptor, family 5, subfamily H, member 14	933	20	0	1	5	1	0	0	6	6	5	1.715154e-03	5.860000e-01	8.430000e-01	1.263769e-02	8.690018e-01
265	C9orf167	chromosome 9 open reading frame 167	1276	22	0	0	1	0	0	1	2	2	2	1.046407e-02	1	8.800000e-02	1.264376e-02	8.690018e-01
266	EID2B	EP300 interacting inhibitor of differentiation 2B	488	15	0	0	2	0	0	1	3	3	3	3.207600e-03	1	4.210000e-01	1.266392e-02	8.690018e-01
267	CD72	CD72 molecule	1112	291	0	0	2	0	1	0	3	3	3	2.736487e-02	1	3.100000e-02	1.286782e-02	8.784863e-01
268	ADCYAP1R1	adenylate cyclase activating polypeptide 1 (pituitary) receptor type I	1469	74	0	0	4	0	0	0	4	4	4	2.630746e-02	1	4.000000e-02	1.293918e-02	8.784863e-01
269	C7orf58	chromosome 7 open reading frame 58	3209	7	0	1	1	2	0	0	3	3	2	4.238297e-02	1.870000e-01	8.700000e-02	1.304997e-02	8.784863e-01
270	C11orf63	chromosome 11 open reading frame 63	2431	39	0	2	2	0	0	3	5	3	4	7.763158e-02	1.500000e-02	5.370000e-01	1.308441e-02	8.784863e-01
271	MX2	myxovirus (influenza virus) resistance 2 (mouse)	2200	84	0	1	2	2	0	0	4	4	4	7.174051e-03	1	9.800000e-02	1.308955e-02	8.784863e-01
272	C13orf18	chromosome 13 open reading frame 18	2037	4	0	1	2	0	0	0	2	2	2	1.786552e-01	1	1.000000e-02	1.309090e-02	8.784863e-01
273	OR4A47	olfactory receptor, family 4, subfamily A, member 47	928	178	0	1	3	0	0	0	3	2	3	4.886798e-01	1.040000e-02	1.167000e-01	1.322721e-02	8.843821e-01
274	PPP2R5D	protein phosphatase 2, regulatory subunit B', delta isoform	1871	8	0	0	3	0	1	0	4	3	4	8.607103e-03	1	1.440000e-01	1.327761e-02	8.845120e-01
275	DCLRE1A	DNA cross-link repair 1A (PSO2 homolog, S. cerevisiae)	3155	9	0	0	1	2	0	0	3	2	3	9.384516e-03	1	1.870000e-01	1.348339e-02	8.949536e-01
276	TTBK2	tau tubulin kinase 2	3791	8	0	1	6	0	0	3	9	7	9	1.865638e-03	1	9.550000e-01	1.358959e-02	8.955750e-01
277	CELF3	CUGBP, Elav-like family member 3	1452	143	0	0	2	0	0	1	3	3	3	1.865843e-03	1	5.090000e-01	1.359088e-02	8.955750e-01
278	MPRIP	myosin phosphatase Rho interacting protein	3246	26	0	0	4	0	0	1	5	4	5	1.910137e-03	1	8.130000e-01	1.386870e-02	9.080354e-01
279	BSG	basigin (Ok blood group)	1226	346	0	0	4	0	0	0	4	4	4	4.139284e-03	1	4.080000e-01	1.390846e-02	9.080354e-01
280	F8	coagulation factor VIII, procoagulant component (hemophilia A)	7182	42	0	2	16	1	2	1	20	11	20	4.936166e-02	7.900000e-02	2.660000e-01	1.396235e-02	9.080354e-01
281	POTEE	POTE ankyrin domain family, member E	3286	111	0	1	4	0	0	2	6	6	6	3.934207e-02	8.800000e-02	4.510000e-01	1.397896e-02	9.080354e-01
282	MEX3A	mex-3 homolog A (C. elegans)	1567	499	0	0	1	0	0	2	3	3	2	1.010085e-01	1.930000e-02	5.887000e-01	1.411451e-02	9.130954e-01
283	NR1H3	nuclear receptor subfamily 1, group H, member 3	1380	167	0	0	5	0	0	0	5	4	4	1.999091e-02	9.800000e-02	7.790000e-01	1.417467e-02	9.130954e-01
284	PCBP4	poly(rC) binding protein 4	1260	138	0	0	4	0	0	0	4	3	3	4.476123e-02	4.400000e-02	6.470000e-01	1.423940e-02	9.130954e-01
285	ACPP	acid phosphatase, prostate	1320	146	0	0	3	1	0	0	4	4	4	7.704344e-03	1	2.100000e-01	1.425695e-02	9.130954e-01
286	EPM2AIP1	EPM2A (laforin) interacting protein 1	1824	14	0	0	0	1	0	0	1	1	1	1.438409e-02	NaN	NaN	1.438409e-02	9.150997e-01
287	MMEL1	membrane metallo-endopeptidase-like 1	2434	78	0	1	2	2	1	0	5	5	5	1.993453e-03	1	8.220000e-01	1.438852e-02	9.150997e-01
288	EVI2B	ecotropic viral integration site 2B	1351	171	0	0	3	0	0	0	3	3	3	3.377430e-02	1	3.700000e-02	1.459347e-02	9.249117e-01
289	CEACAM16	carcinoembryonic antigen-related cell adhesion molecule 16	1302	57	0	0	1	0	0	1	2	2	2	1.049484e-01	1	1.000000e-02	1.465261e-02	9.254465e-01
290	LYPD4	LY6/PLAUR domain containing 4	755	15	0	1	1	0	1	0	2	2	2	2.051358e-03	1	5.460000e-01	1.474773e-02	9.260272e-01
291	CR2	complement component (3d/Epstein Barr virus) receptor 2	3355	17	0	0	4	1	0	0	5	4	5	9.552876e-03	1	1.600000e-01	1.476327e-02	9.260272e-01
292	CD99L2	CD99 molecule-like 2	829	20	0	1	3	0	0	3	6	4	5	2.226607e-02	8.000000e-02	7.120000e-01	1.486763e-02	9.269309e-01
293	KRT37	keratin 37	1376	2	0	0	3	0	0	0	3	3	2	9.030575e-01	2.420000e-02	4.110000e-02	1.490648e-02	9.269309e-01
294	TRIM22	tripartite motif-containing 22	1525	16	0	2	1	1	0	0	2	2	2	1.059188e-02	1	1.490000e-01	1.496555e-02	9.269309e-01
295	IHH	Indian hedgehog homolog (Drosophila)	1246	17	0	0	3	0	0	0	3	3	3	1.989592e-02	1	7.200000e-02	1.498080e-02	9.269309e-01
296	KRTAP10-2	keratin associated protein 10-2	770	7	0	1	2	0	0	0	2	2	2	7.899366e-02	1	2.200000e-02	1.525038e-02	9.404228e-01
297	GIGYF2	GRB10 interacting GYF protein 2	4080	8	0	0	6	3	0	0	9	6	9	2.150778e-03	1	5.970000e-01	1.536069e-02	9.426356e-01
298	AGAP5	ArfGAP with GTPase domain, ankyrin repeat and PH domain 5	2091	32	0	0	0	1	0	0	1	1	1	1.538955e-02	NaN	NaN	1.538955e-02	9.426356e-01
299	CHRM5	cholinergic receptor, muscarinic 5	1603	14	0	1	3	1	0	0	4	2	4	1.071939e-02	1	1.390000e-01	1.544994e-02	9.427223e-01
300	C9orf3	chromosome 9 open reading frame 3	2215	244	0	1	4	0	0	1	5	5	5	1.005806e-02	1	1.770000e-01	1.549426e-02	9.427223e-01
301	SLC6A18	solute carrier family 6, member 18	1931	51	0	0	2	0	0	0	2	2	2	1.706229e-01	1	1.000000e-02	1.556432e-02	9.438392e-01
302	WISP2	WNT1 inducible signaling pathway protein 2	765	10	0	1	2	0	0	0	2	2	2	7.261116e-02	1	1.670000e-02	1.575200e-02	9.493033e-01
303	GLUD1	glutamate dehydrogenase 1	1725	167	0	0	4	0	1	0	5	4	5	2.332311e-02	1	5.900000e-02	1.575845e-02	9.493033e-01
304	ITGA4	integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)	3207	26	0	1	4	1	0	0	5	5	5	8.751930e-03	1	1.880000e-01	1.585647e-02	9.507982e-01
305	ASCL1	achaete-scute complex homolog 1 (Drosophila)	715	557	0	0	0	0	0	2	2	2	1	2.236816e-01	1.000000e-02	8.634000e-01	1.588744e-02	9.507982e-01
306	NLRP5	NLR family, pyrin domain containing 5	3659	11	0	5	4	1	2	0	7	6	7	2.256979e-03	1	4.950000e-01	1.601040e-02	9.521074e-01
307	DNAH17	dynein, axonemal, heavy chain 17	13709	15	0	5	11	2	0	0	13	8	13	2.264851e-03	1	6.390000e-01	1.605835e-02	9.521074e-01
308	CHGB	chromogranin B (secretogranin 1)	2050	10	0	1	3	0	1	0	4	4	4	7.201912e-03	1	2.700000e-01	1.608120e-02	9.521074e-01
309	ZNF618	zinc finger protein 618	2640	22	0	2	5	0	0	1	6	5	6	1.010952e-02	1	8.800000e-02	1.611796e-02	9.521074e-01
310	COL14A1	collagen, type XIV, alpha 1	5579	2	0	0	4	1	1	0	6	5	5	4.664215e-02	4.000000e-02	9.530000e-01	1.618381e-02	9.529129e-01
311	C16orf11	chromosome 16 open reading frame 11	1724	27	0	0	1	0	0	1	2	2	2	9.313712e-03	1	2.310000e-01	1.633166e-02	9.585268e-01
312	SPTBN5	spectrin, beta, non-erythrocytic 5	11184	25	0	2	9	0	0	1	10	8	10	2.635114e-02	1	4.000000e-02	1.638688e-02	9.586853e-01
313	GPR128	G protein-coupled receptor 128	2454	21	0	0	7	0	0	0	7	5	7	3.326920e-02	1	3.300000e-02	1.664864e-02	9.689701e-01
314	FUT8	fucosyltransferase 8 (alpha (1,6) fucosyltransferase)	1861	13	0	0	4	1	1	0	6	6	6	1.244198e-02	1	1.290000e-01	1.673512e-02	9.689701e-01
315	RNF167	ring finger protein 167	1085	51	0	0	1	1	0	0	2	2	2	7.855771e-03	1	3.020000e-01	1.675856e-02	9.689701e-01
316	COL18A1	collagen, type XVIII, alpha 1	5536	21	0	2	5	0	0	1	6	5	6	5.554397e-02	1	2.000000e-02	1.680743e-02	9.689701e-01
317	SH3KBP1	SH3-domain kinase binding protein 1	2133	56	0	0	4	1	0	0	5	4	5	1.458425e-02	1	1.270000e-01	1.682811e-02	9.689701e-01
318	PDE4D	phosphodiesterase 4D, cAMP-specific (phosphodiesterase E3 dunce homolog, Drosophila)	2817	50	0	0	5	0	1	0	6	5	6	6.362652e-03	1	3.030000e-01	1.698484e-02	9.749194e-01
319	C15orf58		1164	38	0	0	3	0	0	0	3	3	3	5.725992e-03	1	4.180000e-01	1.707962e-02	9.755785e-01
320	RPA1	replication protein A1, 70kDa	1915	7	0	0	1	0	2	0	3	2	3	6.910512e-03	1	3.430000e-01	1.715647e-02	9.755785e-01
321	KCNJ15	potassium inwardly-rectifying channel, subfamily J, member 15	1132	64	0	0	2	0	0	1	3	3	3	1.068277e-02	1	1.910000e-01	1.715667e-02	9.755785e-01
322	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif, 2	3795	3	0	1	4	0	0	1	5	5	5	2.253436e-02	1	7.600000e-02	1.721612e-02	9.759188e-01
323	FTCD	formiminotransferase cyclodeaminase	1684	152	0	1	3	0	0	1	4	4	4	2.479126e-03	1	6.260000e-01	1.735351e-02	9.806613e-01
324	ACSM1	acyl-CoA synthetase medium-chain family member 1	1784	43	0	1	5	0	1	0	6	5	6	2.489861e-03	1	8.850000e-01	1.741789e-02	9.812617e-01
325	TRAF4	TNF receptor-associated factor 4	1437	42	0	1	2	0	0	1	3	3	3	2.460423e-02	1	7.300000e-02	1.768355e-02	9.931627e-01
326	HMCN1	hemicentin 1	17332	11	0	10	22	1	2	1	26	18	26	8.800935e-01	1.800000e-03	9.843000e-01	1.779130e-02	9.961491e-01
